Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,OverTime,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,No,15,4,1,3
49,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,Married,Yes,30,15,2,12
36,No,Non-Travel,Research & Development,4,Medical,4,Female,2,2,Manufacturing Director,3,Married,No,4,3,1,2
36,No,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,4,2,Healthcare Representative,1,Divorced,No,13,5,0,4
54,No,Travel_Rarely,Research & Development,5,Medical,2,Female,3,4,Manager,3,Married,No,36,10,4,7
43,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,2,4,Research Director,3,Married,No,14,14,6,11
35,Yes,Travel_Frequently,Sales,4,Other,4,Male,3,2,Sales Executive,4,Single,Yes,13,11,6,7
38,No,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,3,2,Research Scientist,4,Married,No,19,13,2,9
29,No,Travel_Rarely,Sales,3,Medical,1,Male,2,2,Sales Executive,2,Divorced,Yes,10,10,0,9
33,No,Travel_Rarely,Sales,4,Medical,4,Male,3,2,Sales Executive,4,Divorced,No,6,6,0,4
32,No,Travel_Rarely,Research & Development,3,Medical,4,Male,3,2,Research Scientist,2,Divorced,No,10,9,1,6
31,No,Travel_Rarely,Sales,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,No,10,10,0,2
49,No,Travel_Rarely,Research & Development,3,Medical,4,Female,3,1,Laboratory Technician,1,Divorced,Yes,17,2,2,2
38,No,Travel_Frequently,Research & Development,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,No,4,4,3,3
47,No,Travel_Rarely,Sales,4,Life Sciences,2,Female,4,4,Manager,2,Divorced,No,29,3,1,2
49,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,4,Manager,3,Single,No,23,8,0,0
41,No,Travel_Rarely,Sales,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,Yes,21,2,0,2
20,No,Travel_Rarely,Sales,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,No,2,2,0,2
33,No,Non-Travel,Sales,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,Yes,7,6,1,2
36,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,2,Healthcare Representative,3,Married,No,10,3,0,2
44,No,Travel_Rarely,Human Resources,3,Life Sciences,3,Female,3,1,Human Resources,4,Divorced,Yes,8,2,2,2
23,Yes,Travel_Rarely,Research & Development,1,Medical,4,Male,2,1,Laboratory Technician,3,Single,Yes,5,5,1,2
38,No,Travel_Rarely,Research & Development,2,Medical,4,Female,3,1,Laboratory Technician,3,Married,No,7,0,0,0
53,No,Travel_Rarely,Research & Development,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,No,11,4,1,2
48,Yes,Travel_Frequently,Sales,2,Medical,4,Female,3,1,Sales Representative,3,Married,Yes,19,9,7,7
32,Yes,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,No,1,1,0,0
26,No,Non-Travel,Research & Development,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,No,7,7,5,7
55,No,Travel_Rarely,Research & Development,3,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,No,8,4,1,2
34,No,Travel_Rarely,Research & Development,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,No,15,15,4,13
60,No,Travel_Rarely,Research & Development,4,Medical,3,Male,1,3,Healthcare Representative,4,Divorced,No,19,1,0,0
33,No,Travel_Rarely,Research & Development,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,No,14,14,2,13
37,No,Travel_Frequently,Sales,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,No,6,6,1,3
34,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,2,1,Research Scientist,4,Married,No,10,10,8,7
23,Yes,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,Yes,3,3,0,2
44,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,Yes,9,8,6,7
35,No,Travel_Frequently,Research & Development,4,Medical,1,Male,2,1,Research Scientist,4,Single,Yes,6,5,1,4
43,No,Travel_Rarely,Sales,3,Medical,4,Male,3,2,Sales Executive,4,Married,Yes,10,10,8,8
24,No,Travel_Rarely,Research & Development,3,Medical,3,Male,4,1,Research Scientist,3,Married,No,5,5,0,4
41,No,Travel_Rarely,Sales,3,Marketing,4,Male,3,3,Sales Executive,3,Single,No,10,10,8,7
29,No,Travel_Rarely,Research & Development,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,No,9,5,1,2
36,No,Travel_Rarely,Sales,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,No,17,13,6,7
45,No,Non-Travel,Research & Development,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,No,25,23,14,4
24,Yes,Travel_Rarely,Human Resources,1,Human Resources,4,Male,1,1,Human Resources,3,Married,No,1,1,0,0
47,Yes,Travel_Frequently,Sales,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,No,25,23,14,10
26,No,Travel_Rarely,Research & Development,4,Medical,4,Male,1,1,Laboratory Technician,3,Married,No,3,3,0,2
45,No,Travel_Rarely,Research & Development,2,Technical Degree,4,Female,2,4,Research Director,2,Single,No,21,21,8,6
32,No,Travel_Frequently,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,No,10,5,1,3
31,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,No,6,5,0,3
41,No,Non-Travel,Human Resources,3,Human Resources,3,Male,1,2,Human Resources,2,Married,No,10,3,1,2
40,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,Yes,18,1,0,0
24,No,Travel_Rarely,Research & Development,1,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,No,6,6,1,2
46,No,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,No,19,10,0,9
35,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,No,17,7,0,7
30,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,No,10,10,0,8
47,No,Non-Travel,Sales,4,Marketing,3,Male,3,2,Sales Executive,2,Married,No,4,1,0,0
46,No,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,Yes,13,10,0,3
36,Yes,Travel_Rarely,Sales,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,Yes,16,2,2,2
32,Yes,Travel_Rarely,Sales,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,No,10,0,0,0
23,No,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,No,3,3,1,2
31,No,Travel_Frequently,Research & Development,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,No,9,5,1,4
39,No,Non-Travel,Research & Development,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,Yes,9,9,5,8
32,No,Travel_Rarely,Sales,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,No,10,4,0,2
40,No,Travel_Rarely,Sales,4,Medical,2,Male,3,5,Manager,2,Single,No,21,21,12,8
45,No,Travel_Rarely,Human Resources,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,No,9,5,0,3
30,No,Travel_Frequently,Research & Development,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,No,10,9,0,7
24,No,Travel_Frequently,Human Resources,3,Medical,1,Male,3,1,Human Resources,4,Married,No,3,2,2,1
30,Yes,Travel_Frequently,Human Resources,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,No,6,4,1,2
31,No,Travel_Rarely,Sales,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,No,6,5,0,2
27,No,Travel_Rarely,Research & Development,3,Medical,3,Female,3,1,Research Scientist,4,Single,No,6,6,1,4
29,Yes,Travel_Rarely,Sales,3,Marketing,2,Female,1,1,Sales Representative,2,Single,No,2,2,2,2
29,No,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,Yes,10,3,0,2
30,No,Travel_Rarely,Sales,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,No,12,7,1,7
34,No,Travel_Rarely,Research & Development,4,Medical,4,Male,4,1,Research Scientist,4,Married,Yes,6,5,1,2
33,No,Non-Travel,Sales,3,Marketing,4,Female,3,2,Sales Executive,2,Single,No,13,11,1,7
49,No,Travel_Rarely,Sales,4,Marketing,4,Female,3,2,Sales Executive,4,Single,No,8,5,0,4
33,Yes,Travel_Rarely,Sales,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,Yes,11,0,0,0
38,No,Travel_Frequently,Research & Development,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,No,9,6,0,5
31,Yes,Travel_Rarely,Sales,4,Marketing,1,Male,3,3,Sales Executive,3,Married,No,10,1,0,0
29,No,Travel_Rarely,Research & Development,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,No,1,1,0,0
30,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,No,10,7,1,7
32,No,Non-Travel,Research & Development,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,No,12,7,0,7
38,No,Travel_Rarely,Research & Development,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,Yes,15,1,1,0
43,Yes,Travel_Frequently,Research & Development,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,Yes,6,1,0,0
42,No,Travel_Rarely,Research & Development,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,No,7,5,0,4
55,No,Travel_Rarely,Research & Development,3,Medical,3,Male,2,5,Research Director,1,Married,No,34,1,0,0
33,No,Non-Travel,Research & Development,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,No,11,9,1,7
41,No,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,No,5,5,0,4
34,No,Non-Travel,Sales,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,Yes,15,15,0,7
53,No,Non-Travel,Research & Development,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,Yes,27,3,0,2
43,No,Travel_Rarely,Human Resources,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,No,10,9,1,8
34,No,Travel_Rarely,Sales,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,No,6,2,2,2
21,Yes,Travel_Rarely,Sales,1,Marketing,2,Male,3,1,Sales Representative,2,Single,No,1,1,1,0
38,No,Travel_Rarely,Research & Development,2,Other,4,Female,2,1,Laboratory Technician,3,Married,No,5,5,0,4
22,Yes,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,Yes,1,1,0,0
31,No,Travel_Rarely,Sales,4,Marketing,1,Female,2,2,Sales Executive,4,Married,No,13,12,5,7
51,No,Travel_Rarely,Research & Development,3,Technical Degree,1,Female,3,3,Manager,3,Married,No,15,2,2,2
37,No,Travel_Rarely,Sales,2,Marketing,2,Male,2,2,Sales Executive,2,Married,No,5,5,0,3
46,No,Travel_Rarely,Research & Development,4,Medical,3,Male,3,5,Research Director,4,Divorced,Yes,24,2,2,2
36,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,Yes,15,12,5,7
44,Yes,Travel_Frequently,Research & Development,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,Yes,6,5,2,3
37,No,Travel_Rarely,Human Resources,2,Other,3,Male,3,2,Human Resources,2,Divorced,No,19,10,4,7
35,Yes,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,Yes,10,10,7,7
33,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,No,14,10,7,6
28,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,No,5,5,0,3
39,No,Travel_Rarely,Research & Development,1,Medical,3,Male,3,3,Research Director,3,Single,No,9,4,2,2
46,No,Non-Travel,Sales,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,No,6,2,2,2
40,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,No,7,4,0,2
42,No,Travel_Rarely,Research & Development,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,No,10,0,0,0
35,No,Non-Travel,Research & Development,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,No,15,7,1,7
38,No,Non-Travel,Human Resources,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,No,13,11,3,8
34,Yes,Travel_Frequently,Research & Development,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,No,11,7,0,7
37,Yes,Travel_Rarely,Research & Development,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,No,10,10,0,8
39,No,Travel_Frequently,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,No,7,2,2,2
43,No,Non-Travel,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,No,7,3,1,2
41,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,No,11,3,1,2
41,No,Travel_Rarely,Sales,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,Yes,23,22,13,5
30,No,Travel_Rarely,Research & Development,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,No,9,7,0,2
26,Yes,Travel_Rarely,Human Resources,2,Medical,4,Female,3,1,Human Resources,2,Married,Yes,6,5,1,4
46,Yes,Travel_Rarely,Research & Development,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,No,13,9,3,7
40,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,No,12,5,0,3
34,No,Travel_Rarely,Sales,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,No,10,10,4,8
58,No,Non-Travel,Sales,3,Medical,2,Male,3,4,Manager,2,Divorced,No,37,16,14,14
35,No,Travel_Rarely,Research & Development,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,No,6,5,0,3
47,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,Yes,28,22,14,10
40,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,No,15,7,7,7
54,No,Travel_Rarely,Research & Development,4,Medical,4,Female,3,2,Research Scientist,4,Married,No,14,7,1,7
31,No,Travel_Frequently,Sales,4,Marketing,1,Female,3,3,Sales Executive,1,Married,No,9,3,2,2
28,No,Travel_Rarely,Research & Development,3,Medical,3,Female,3,1,Research Scientist,1,Married,No,3,3,1,2
38,No,Travel_Rarely,Sales,4,Marketing,2,Female,1,2,Sales Representative,4,Married,Yes,20,4,0,3
26,No,Travel_Rarely,Sales,3,Medical,3,Male,3,2,Sales Executive,4,Single,No,5,5,1,2
58,No,Travel_Frequently,Research & Development,4,Life Sciences,1,Male,3,4,Research Director,3,Married,Yes,23,2,2,2
18,No,Non-Travel,Research & Development,3,Medical,2,Female,3,1,Research Scientist,3,Single,No,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,5,Human Resources,4,Male,4,1,Human Resources,1,Married,No,2,1,0,0
29,Yes,Travel_Rarely,Human Resources,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,Yes,4,2,2,0
45,No,Non-Travel,Sales,4,Life Sciences,3,Female,3,2,Sales Executive,3,Married,No,10,8,5,7
36,No,Travel_Rarely,Research & Development,4,Other,4,Female,3,2,Research Scientist,2,Married,Yes,15,1,0,0
43,No,Travel_Frequently,Sales,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,No,7,7,7,7
27,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,Yes,6,5,0,2
29,No,Travel_Frequently,Research & Development,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,No,11,11,3,10
32,No,Travel_Frequently,Sales,4,Marketing,4,Male,3,2,Sales Executive,4,Single,No,4,0,0,0
42,No,Non-Travel,Research & Development,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,No,10,6,3,3
47,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,No,7,2,2,0
46,No,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,No,12,9,4,7
28,No,Non-Travel,Human Resources,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,No,3,3,2,2
29,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,No,11,7,1,6
42,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,No,8,0,0,0
32,Yes,Travel_Rarely,Sales,4,Marketing,3,Male,2,2,Sales Executive,2,Single,Yes,7,2,2,2
46,No,Travel_Rarely,Sales,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,No,25,19,2,8
27,No,Travel_Rarely,Sales,1,Medical,2,Female,2,2,Sales Representative,3,Married,No,9,9,5,8
29,No,Travel_Rarely,Human Resources,1,Medical,4,Male,2,1,Human Resources,2,Married,No,1,1,0,0
43,No,Travel_Rarely,Research & Development,3,Medical,1,Female,2,5,Manager,3,Married,No,21,16,6,14
48,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,2,5,Research Director,2,Married,No,29,22,12,9
29,Yes,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,Yes,1,1,1,0
46,Yes,Travel_Rarely,Sales,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,No,14,8,0,7
27,No,Travel_Frequently,Research & Development,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,No,8,7,7,3
39,No,Travel_Rarely,Research & Development,4,Other,4,Male,3,2,Research Scientist,4,Divorced,No,7,2,2,2
55,No,Travel_Rarely,Research & Development,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,No,19,5,0,4
28,No,Travel_Rarely,Sales,3,Medical,2,Female,3,1,Sales Representative,2,Married,No,1,1,0,0
30,Yes,Travel_Rarely,Sales,3,Medical,2,Male,3,1,Sales Representative,4,Single,No,1,1,0,0
22,Yes,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,Yes,1,1,0,0
36,No,Travel_Rarely,Sales,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,Yes,10,10,1,7
31,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,No,10,10,0,2
34,No,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,Yes,9,5,1,0
29,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,No,11,3,1,2
37,No,Travel_Rarely,Research & Development,4,Medical,4,Male,3,2,Research Scientist,1,Married,Yes,16,5,0,4
35,No,Travel_Rarely,Research & Development,2,Other,4,Female,2,2,Manufacturing Director,2,Married,Yes,4,3,0,2
45,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,No,10,9,3,8
36,No,Travel_Frequently,Human Resources,1,Human Resources,2,Male,2,2,Human Resources,4,Single,No,10,10,0,8
40,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,No,22,19,11,16
26,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,Yes,1,1,1,0
27,No,Travel_Rarely,Sales,2,Medical,1,Female,4,2,Sales Executive,3,Single,No,9,8,0,7
48,No,Travel_Frequently,Research & Development,3,Medical,4,Female,3,4,Manager,4,Divorced,No,24,22,4,7
44,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,No,10,2,2,2
34,Yes,Non-Travel,Research & Development,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,Yes,5,5,3,0
56,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,No,5,4,1,0
36,No,Travel_Rarely,Sales,2,Marketing,3,Male,2,2,Sales Executive,2,Married,No,12,4,1,3
41,No,Travel_Rarely,Sales,3,Marketing,3,Female,3,2,Sales Executive,2,Married,No,14,5,1,4
42,No,Travel_Rarely,Research & Development,3,Medical,3,Male,3,3,Research Director,1,Married,No,18,13,5,7
31,No,Travel_Rarely,Sales,2,Medical,3,Female,3,2,Sales Executive,4,Divorced,Yes,8,5,1,4
34,No,Travel_Rarely,Sales,1,Medical,4,Female,2,2,Sales Executive,4,Married,Yes,9,4,0,1
31,No,Travel_Rarely,Research & Development,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,No,4,2,2,2
26,No,Travel_Frequently,Research & Development,3,Other,3,Male,4,1,Laboratory Technician,4,Married,No,8,7,7,7
45,No,Travel_Frequently,Research & Development,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,No,12,4,0,3
33,No,Travel_Rarely,Sales,4,Marketing,2,Male,3,2,Sales Executive,3,Single,No,10,10,0,9
28,No,Travel_Frequently,Sales,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,Yes,7,7,0,7
29,Yes,Travel_Frequently,Sales,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,No,1,1,0,0
39,No,Non-Travel,Sales,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,No,10,3,1,2
27,No,Travel_Rarely,Research & Development,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,No,6,5,1,2
34,No,Travel_Frequently,Research & Development,4,Other,3,Male,2,2,Research Scientist,4,Married,Yes,16,15,6,11
28,Yes,Travel_Rarely,Sales,2,Marketing,4,Female,3,2,Sales Executive,3,Single,Yes,6,2,2,2
47,No,Non-Travel,Research & Development,4,Technical Degree,3,Male,3,2,Research Scientist,2,Married,No,16,8,1,7
56,No,Travel_Rarely,Sales,5,Marketing,4,Female,2,2,Sales Executive,1,Married,No,6,0,0,0
39,No,Travel_Rarely,Research & Development,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,No,10,10,7,9
38,No,Travel_Frequently,Research & Development,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,Yes,20,20,0,7
58,No,Travel_Rarely,Sales,3,Life Sciences,4,Female,3,4,Manager,4,Married,Yes,29,1,0,0
32,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,Yes,8,4,0,3
38,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,No,10,5,0,3
49,No,Travel_Frequently,Research & Development,1,Life Sciences,2,Male,3,5,Research Director,4,Married,No,28,5,4,3
42,No,Travel_Rarely,Sales,4,Marketing,2,Male,3,2,Sales Executive,4,Divorced,Yes,14,0,0,0
27,Yes,Travel_Frequently,Human Resources,3,Human Resources,1,Female,2,1,Human Resources,2,Married,No,1,1,0,0
35,No,Travel_Rarely,Sales,4,Medical,2,Male,3,2,Sales Executive,1,Married,No,6,5,0,4
28,No,Non-Travel,Research & Development,3,Medical,3,Male,3,1,Research Scientist,3,Single,No,5,5,1,4
31,No,Non-Travel,Research & Development,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,Yes,4,4,2,3
36,No,Non-Travel,Research & Development,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,No,5,5,0,2
34,No,Travel_Rarely,Sales,3,Marketing,1,Male,3,3,Sales Executive,4,Single,No,14,14,2,1
34,No,Travel_Rarely,Sales,4,Medical,4,Male,3,3,Sales Executive,3,Divorced,No,9,8,1,1
26,No,Travel_Rarely,Research & Development,3,Medical,3,Male,3,1,Laboratory Technician,1,Single,No,8,7,7,6
29,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,Married,No,6,5,0,2
32,No,Non-Travel,Research & Development,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,No,9,5,1,2
31,No,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,1,2,Research Scientist,1,Married,No,10,10,8,7
28,Yes,Travel_Rarely,Research & Development,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,No,6,4,0,3
38,No,Travel_Rarely,Sales,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,No,20,1,0,0
35,No,Travel_Rarely,Sales,4,Life Sciences,3,Female,3,2,Sales Executive,4,Married,Yes,10,10,0,9
27,No,Travel_Rarely,Sales,3,Marketing,4,Male,3,2,Sales Executive,4,Single,No,7,7,0,7
32,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,No,8,1,0,0
31,Yes,Travel_Frequently,Sales,4,Marketing,1,Male,3,2,Sales Executive,4,Married,Yes,10,10,0,8
53,Yes,Travel_Rarely,Sales,4,Life Sciences,1,Male,3,3,Sales Executive,1,Single,Yes,15,2,2,2
54,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,No,9,4,2,3
33,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,No,9,9,2,8
43,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,No,10,10,0,9
38,No,Travel_Frequently,Human Resources,4,Other,4,Male,3,1,Human Resources,2,Married,Yes,7,6,1,2
55,No,Travel_Rarely,Human Resources,4,Human Resources,3,Male,4,5,Manager,2,Married,Yes,35,10,1,4
31,No,Travel_Rarely,Research & Development,1,Medical,4,Female,1,1,Laboratory Technician,4,Divorced,Yes,1,1,0,0
39,No,Travel_Rarely,Sales,4,Marketing,2,Male,3,4,Sales Executive,1,Single,No,21,20,11,10
42,No,Non-Travel,Research & Development,2,Life Sciences,4,Male,2,2,Research Scientist,3,Single,No,20,20,3,7
31,No,Non-Travel,Research & Development,3,Medical,3,Female,3,3,Research Director,3,Married,No,13,11,4,8
54,No,Travel_Rarely,Research & Development,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,Yes,9,5,1,4
24,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,2,2,Healthcare Representative,3,Single,No,4,4,1,2
23,No,Travel_Rarely,Research & Development,2,Other,4,Male,3,1,Laboratory Technician,4,Single,No,5,5,1,4
40,No,Travel_Frequently,Research & Development,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,No,10,10,9,4
40,No,Travel_Rarely,Sales,2,Marketing,2,Female,3,2,Sales Executive,2,Married,No,15,11,5,10
25,No,Travel_Rarely,Human Resources,3,Human Resources,3,Female,3,1,Human Resources,2,Married,No,6,2,1,2
30,No,Travel_Rarely,Research & Development,2,Medical,4,Male,3,1,Laboratory Technician,2,Married,No,12,12,1,7
25,No,Travel_Rarely,Research & Development,1,Other,4,Male,3,1,Laboratory Technician,3,Divorced,Yes,7,2,0,2
47,No,Travel_Rarely,Research & Development,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,No,25,17,12,11
33,No,Non-Travel,Research & Development,2,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,No,1,1,0,0
38,No,Travel_Rarely,Sales,4,Life Sciences,4,Male,3,2,Sales Executive,2,Married,No,16,15,5,8
